sample_ID	PEL	CEU	YRI
IHG_87907_1	0.22658171073753877	0.6063254493979919	0.16709283986446932
IHG_87915_1	0.14349993722563636	0.8005232659340109	0.05597679684035273
IHG_87919_1	0.17529221692084584	0.5254267785757871	0.29928100450336703
IHG_87920_1	0.166262386001304	0.5906684392306095	0.24306917476808645
IHG_87921_1	0.18604656864231503	0.40465290293044665	0.4093005284272383
IHG_87922_1	0.14736594770127764	0.49312707815079243	0.3595069741479299
IHG_87923_100	0.1625999889806153	0.6617075349494496	0.17569247606993516
IHG_87924_1	0.13254558496223023	0.5929721228922039	0.2744822921455658
IHG_87925_1	0.22492460947313533	0.5769737569611479	0.19810163356571675
IHG_87926_1	0.2157136812886848	0.6979575686592183	0.08632875005209692
IHG_87928_1	0.2227106034738933	0.6816502986653254	0.0956390978607813
IHG_87930_1	0.21148831500059548	0.6216975555675699	0.1668141294318346
IHG_87931_1	0.17973984187570058	0.6733560826422884	0.14690407548201098
IHG_87932_1	0.24736273478934587	0.5947877407151684	0.15784952449548573
IHG_87933_1	0.23586386492144043	0.6916030998277544	0.07253303525080519
IHG_87935_1	0.17450079542151017	0.7351253467912623	0.09037385778722755
IHG_87935_100	0.11634592816316018	0.8461317120988328	0.03752235973800703
IHG_87936_1	0.2720989953650197	0.552415045253671	0.1754859593813093
IHG_87937_1	0.203103195505433	0.5930507682665979	0.20384603622796912
IHG_87941_105	0.22155647131430936	0.6137041145530846	0.16473941413260604
IHG_87943_1	0.23227708100886466	0.6845870808166061	0.08313583817452924
IHG_87945_1	0.17510518415598286	0.7811138585020682	0.04378095734194893
IHG_87961_1	0.16019424052632916	0.7611580624928145	0.07864769698085633
IHG_87965_1	0.1636638628311122	0.7689034383189941	0.06743269884989365
IHG_87976_1	0.1555574537685844	0.767048401034377	0.0773941451970386
IHG_87980_1002	0.18553811565166822	0.7499335159488819	0.06452836839944985
IHG_87981_102	0.13360442654102675	0.8192188004638464	0.04717677299512683
IHG_87981_103	0.13537262488066096	0.8162383407748589	0.04838903434448016
IHG_87984_1	0.11295553187950574	0.7032484217054007	0.1837960464150935
IHG_87986_1	0.04620786714389807	0.18626592407540718	0.7675262087806948
IHG_87991_1	0.21817846216099424	0.7086527589300564	0.07316877890894931
IHG_87991_100	0.11294262861873561	0.38949492637334887	0.4975624450079155
IHG_87995_1	0.20313080848348106	0.5809956388268923	0.21587355268962663
IHG_88002_101	0.2550817234472506	0.5941865132795844	0.150731763273165
IHG_88013_1	0.1786677099383108	0.6100815886081756	0.21125070145351363
IHG_88018_1	0.2184556887186404	0.6588250755260111	0.1227192357553485
IHG_88019_1	0.19288310329615085	0.5573451876450246	0.24977170905882454
IHG_88022_1	0.22973436444150364	0.6749858289938592	0.09527980656463714
IHG_88022_100	0.19482472146053556	0.716315682919915	0.08885959561954943
IHG_88033_1	0.1246045311864716	0.3099160655790164	0.565479403234512
IHG_88035_100	0.18531798602292987	0.7486674480021172	0.06601456597495296
IHG_88037_1	0.2340479890332606	0.6232997534573964	0.14265225750934293
IHG_88056_1	0.18430546715029808	0.7186040762174969	0.09709045663220507
IHG_88056_102	0.22151414861898336	0.583830485218089	0.19465536616292767
IHG_88058_1	0.10213324449008185	0.15263505875306244	0.7452316967568557
IHG_88060_1	0.16863781179278034	0.4644369358936327	0.3669252523135869
IHG_88064_1	0.10161104952671485	0.34583222741635816	0.552556723056927
IHG_88066_1	0.14559432999753935	0.3464143580260024	0.5079913119764583
IHG_88067_1	0.15500158129460737	0.6252879523931614	0.2197104663122313
IHG_88068_1	0.187118184449274	0.6581659124495692	0.1547159031011568
IHG_88070_1	0.0825930625102339	0.8824287781941087	0.034978159295657445
IHG_88070_100	0.10508725249449063	0.8322879326511723	0.06262481485433702
IHG_88071_1	0.12802518561663198	0.4519161277727333	0.42005868661063467
IHG_88075_1	0.23886329240376006	0.6077325499849742	0.15340415761126577
IHG_88076_1	0.14997685800180877	0.620248003252654	0.22977513874553723
IHG_88077_1	0.20000834840971826	0.5607404226514678	0.2392512289388139
IHG_88077_100	0.1852750826808692	0.6894356100835887	0.12528930723554219
IHG_88081_1	0.18362288465555843	0.6192207101464404	0.19715640519800118
IHG_88082_1	0.19279949016636044	0.5904007610859333	0.21679974874770627
IHG_88083_1	0.17987306804315212	0.6770551249235643	0.14307180703328357
IHG_88084_1	0.19444684946888244	0.5825423526954073	0.22301079783571026
IHG_88089_1	0.21064773207772564	0.5872044943605653	0.20214777356170902
IHG_88091_1	0.22025337100913434	0.5860855881028839	0.19366104088798175
IHG_88093_1	0.2151151635378625	0.5066128566283857	0.2782719798337518
